listing_url,asking_price_in_usd,expensas_in_ars,latitude,longitude,google_maps,photos,whatsapp,published_on,disposición,luminoso,orientación,superficietotal,superficiecubierta,ambientes,baño,antigüedad,permitemascotas,dormitorio,toilette,aptocrédito,aptoprofesional,cantidadplantas,parrilla,usocomercial,departamentosporpiso,cantidadpisosenedificio,accesoparapersonasconmovilidadreducida,ambiente,solarium,superficiesemicubiertam²,dormitorios,cochera,gimnasio,pileta,baños,coberturacochera,hidromasaje,cocheras,toilettes,frentedelterrenomts,largodelterrenomts,cantidaddedepartamentos,saladejuegos,promotiondescription,tipoderubro,cantidaddeascensores,cantidaddelocalescomerciales,user_views,days,views_per_day,usd_per_m2
https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-dueno-directo.-monoambiente-en-palermo-ideal-52979055.html,130000,35000.0,-34.5806544,-58.4404152,"https://maps.google.com/?q=-34.5806544,-58.4404152","['https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184383.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184388.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184387.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184394.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184384.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184386.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184391.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/90/55/1200x1200/1896184385.jpg']",,24-01-2024,Contrafrente,Muy luminoso,N,38,28,,1,10,,,,,,,,,2,9,,1,,,,,,,,,,,,,,,,,,,,73,15,4,3421.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-colegiales-52935429.html,110000,8000.0,-34.5816958,-58.462924,"https://maps.google.com/?q=-34.5816958,-58.462924","['https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225761.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225748.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225750.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225749.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225756.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225764.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225751.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/93/54/29/1200x1200/1895225757.jpg']",,17-01-2024,Contrafrente,Muy luminoso,N,57,53,3,1,28,,,,Apto crédito,,1,,,,,,,,0,2,,,,,,,,,,,,,,,,,73,22,3,1929.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-aparestudio-53012745.html,110000,140000.0,-34.57540669999999,-58.423838,"https://maps.google.com/?q=-34.57540669999999,-58.423838","['https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896964313.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896975796.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896975798.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896977111.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896975797.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896975804.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896975802.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/27/45/1200x1200/1896975803.jpg']",,31-01-2024,Frente,Muy luminoso,,55,55,2,1,28,,1,,,,5 o más,,,2,7,,,,,,1,,,,Cubierta,,,,,,,,,,,,73,8,9,2000.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-hermoso-monoambiente-con-expensas-bajas-en-colegiales!-52975251.html,79900,18000.0,-34.5776333,-58.4489529,"https://maps.google.com/?q=-34.5776333,-58.4489529","['https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095792.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095809.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095793.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095794.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095795.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095810.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095799.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/52/51/1200x1200/1896095808.jpg']",5491134364000,24-01-2024,Contrafrente,Muy luminoso,,40,37,,1,15,,1,,,,1,,,,,,1,,0,,,,,,,,,,,,,,,,,,74,15,4,1997.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-monoambiente-palermo-a-estrenar-palermo-52845494.html,72900,,-34.57584,-58.4339372,"https://maps.google.com/?q=-34.57584,-58.4339372","['https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893281315.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893438823.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893281319.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893281318.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893427849.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893281323.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893281325.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/54/94/1200x1200/1893281324.jpg']",,02-01-2024,Interno,,,23,20,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,73,41,2,3169.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-ambientes-villa-crespo-balcon-lava-52899684.html,91000,40000.0,-34.5924677,-58.4439504,"https://maps.google.com/?q=-34.5924677,-58.4439504","['https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435531.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435532.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435521.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435526.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435520.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435530.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435534.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/89/96/84/1200x1200/1894435529.jpg']",,01-02-2024,Frente,,,49,47,3,1,64,,,,Apto crédito,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,73,30,2,1857.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-vta-pozo-monoambiente-palermo-amenities-apto-prof-52925683.html,78825,0.0,-34.586636,-58.439412,"https://maps.google.com/?q=-34.586636,-58.439412","['https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012335.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012332.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012315.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012338.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012318.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012326.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012314.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/56/83/1200x1200/1895012323.jpg']",5491167078611,06-02-2024,,,,32,29,,1,En construcción,,,1,,,5 o más,,,,,,1,,,,,,,,,,,,,,,,,,,,73,24,3,2463.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-palermo-53002148.html,69000,0.0,-34.5880423,-58.4149301,"https://maps.google.com/?q=-34.5880423,-58.4149301","['https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702230.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702227.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702231.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702226.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702222.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702228.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702233.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/21/48/1200x1200/1896702232.jpg']",5491159444744,01-02-2024,Lateral,,,33,33,2,1,38,,1,,Apto crédito,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,76,10,7,2090.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-muy-lindo-monoambiente-en-la-mejor-ubicacion-de-barrio-52823771.html,58000,31000.0,-34.5873799,-58.3975362,"https://maps.google.com/?q=-34.5873799,-58.3975362","['https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191373.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191383.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191384.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191377.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191381.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191374.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191386.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/37/71/1200x1200/1893191388.jpg']",5491149390840,05-02-2024,Lateral,Poco luminoso,,29,29,,1,38,,,,Apto crédito,,1,,,7,12,,1,,,,,,,,,,,,,,,,,,,,75,42,2,2000.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-ramirez-de-velasco-al-800-t-al-frente-impecable-52872637.html,125000,35685.0,-34.5955204857143,-58.4394933755102,"https://maps.google.com/?q=-34.5955204857143,-58.4394933755102","['https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016977.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016975.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016976.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016991.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016978.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016989.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016981.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/26/37/1200x1200/1894016983.jpg']",5491163082573,05-01-2024,Frente,Muy luminoso,,60,53,3,1,40,,,,Apto crédito,,1,,,,,,,,1,2,,,,,,,,,,,,,,,,,72,35,2,2083.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-de-inversion-ambiente-en-la-mejor-zona-de-52993367.html,70000,20000.0,-34.5936251,-58.4041356,"https://maps.google.com/?q=-34.5936251,-58.4041356","['https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498893.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498899.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498898.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498897.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498888.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498894.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498890.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/99/33/67/1200x1200/1896498887.jpg']",5491168356311,05-02-2024,Contrafrente,Muy luminoso,,30,30,,1,40,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,73,13,5,2333.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes.-paraguay-al-5500-52826833.html,75000,30000.0,-34.5776355,-58.4366597,"https://maps.google.com/?q=-34.5776355,-58.4366597","['https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891471.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891458.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891465.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891461.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1893442779.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891460.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891457.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/82/68/33/1200x1200/1892891459.jpg']",5491161110512,25-01-2024,Lateral,,,34,34,2,,50,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,74,44,2,2205.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-a.-palermo-2amb-pb-fte-acceso-exc-apto-52940524.html,75000,50000.0,-34.5902064,-58.4137633,"https://maps.google.com/?q=-34.5902064,-58.4137633","['https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335300.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335296.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335293.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335292.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335291.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335298.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335294.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/94/05/24/1200x1200/1895335299.jpg']",5491144472718,07-02-2024,,,,40,,2,1,,,1,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,72,22,3,1875.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-palermo-52994526.html,68000,35900.0,-34.5821745,-58.4214044,"https://maps.google.com/?q=-34.5821745,-58.4214044","['https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526123.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526131.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526135.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526129.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526128.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526127.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526124.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/45/26/1200x1200/1896526121.jpg']",,08-02-2024,Frente,Muy luminoso,,27,27,,1,50,,,,,,1,,,,,,1,,0,,,,,,,,,,,,,,,,,,71,12,5,2518.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-semipiso-de-3-ambientes-con-balcones-53014993.html,120000,50000.0,-34.5738831,-58.46044620000001,"https://maps.google.com/?q=-34.5738831,-58.46044620000001","['https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976088.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976099.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976095.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976100.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976098.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976107.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976096.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/01/49/93/1200x1200/1896976094.jpg']",5491144036406,31-01-2024,Contrafrente,Muy luminoso,N,56,52,3,1,57,,,,Apto crédito,,,,,,10,,,,,2,,,,,,,,,,,,,,,,,71,8,8,2142.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3amb-escritorio-50-m-sup2--parquet!-ubicacion-53009223.html,75000,19000.0,-34.5859985,-58.4544363,"https://maps.google.com/?q=-34.5859985,-58.4544363","['https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860278.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860259.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860257.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860302.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860273.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860290.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860281.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/00/92/23/1200x1200/1896860304.jpg']",5491178312828,30-01-2024,Lateral,Muy luminoso,NE,50,50,3,1,60,,,,Apto crédito,,1,,,,,,,,0,2,,,,,,,,,,,,,,,,,71,9,7,1500.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-villa-crespo-52954031.html,125000,0.0,-34.600914,-58.4345986,"https://maps.google.com/?q=-34.600914,-58.4345986","['https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565751.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565762.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565746.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565742.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565768.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565749.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565744.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/40/31/1200x1200/1895565743.jpg']",5491127478890,29-01-2024,Contrafrente,Muy luminoso,N,78,78,4,1,40,,,1,,,1,,,,,,,,0,3,,,,,,,,,,,,,,,,,71,20,3,1602.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-monoambiente-a-la-calle-magnifica-53024230.html,93000,50000.0,-34.5831382,-58.411462,"https://maps.google.com/?q=-34.5831382,-58.411462","['https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166950.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166951.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166953.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166954.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166955.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166956.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166957.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/02/42/30/1200x1200/1897166959.jpg']",5491140707152,01-02-2024,Frente,Muy luminoso,S,40,39,,1,30,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,71,7,10,2325.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-luminoso-en-palermo-52997847.html,77000,40000.0,-34.5797848,-58.4246774,"https://maps.google.com/?q=-34.5797848,-58.4246774","['https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610567.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610571.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610565.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610566.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610570.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610569.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/78/47/1200x1200/1896610568.jpg']",5491163976927,29-01-2024,Contrafrente,Muy luminoso,,34,34,2,1,60,,1,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,71,10,7,2264.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-muy-luminoso-dptos-mono-divsbles-2-amb-bcn-ater-52984253.html,105000,,-34.571404021056594,-58.44911024299165,"https://maps.google.com/?q=-34.571404021056594,-58.44911024299165","['https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300573.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300571.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/42/53/1200x1200/1896300564.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300566.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300572.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300567.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300568.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/98/42/53/1200x1200/1896300570.jpg']",5491133868004,08-02-2024,Frente,Muy luminoso,N,49,44,,1,,,,,,,,,,2,8,,1,,,,,,,,,,,,,,,,,,,,70,14,5,2142.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-3-ambientes-colegiales.-super-luminoso-52898542.html,83000,,-34.5790619,-58.4524961,"https://maps.google.com/?q=-34.5790619,-58.4524961","['https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412242.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412248.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412247.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412235.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412236.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412240.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412246.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/89/85/42/1200x1200/1894412238.jpg']",5491134888663,06-02-2024,,,,45,42,3,,40,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,30,2,1844.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-hermoso-monoambiente-en-palermo-cabrera-y-bulnes!-53020034.html,79000,15000.0,-34.5968222,-58.4153804,"https://maps.google.com/?q=-34.5968222,-58.4153804","['https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083425.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083428.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083441.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083427.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083429.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083423.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083420.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/00/34/1200x1200/1897083435.jpg']",5491139358784,05-02-2024,,Luminoso,,30,30,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,72,7,10,2633.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-3-amb-villa-crespo-sin-expensas-53004024.html,127000,0.0,-34.6036867,-58.4465254,"https://maps.google.com/?q=-34.6036867,-58.4465254","['https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1896748475.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509122.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509120.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509118.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509119.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509128.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509129.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/53/00/40/24/1200x1200/1897509136.jpg']",5491133279303,05-02-2024,,,,70,48,3,1,44,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,70,9,7,1814.0
